Row Index,Column,Value,Q1,Q3,IQR,Lower Bound,Upper Bound,Type
442,Shape_Leng,167345.1320367426,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
443,Shape_Leng,211570.56532242708,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
456,Shape_Leng,230440.8494317893,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
457,Shape_Leng,162635.9195807404,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
459,Shape_Leng,363921.2215735546,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
461,Shape_Leng,193275.28092905192,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
464,Shape_Leng,109626.9494714345,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
469,Shape_Leng,255508.62001936536,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
489,Shape_Leng,96551.70927904733,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
495,Shape_Leng,230297.21805016717,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
497,Shape_Leng,179278.3448907557,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
498,Shape_Leng,108216.9780881536,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
499,Shape_Leng,116795.25622119286,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
502,Shape_Leng,141187.64545793048,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
528,Shape_Leng,215458.8966886244,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
535,Shape_Leng,109292.67655854032,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
549,Shape_Leng,100299.89163810646,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
554,Shape_Leng,148085.69506715,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
561,Shape_Leng,441557.15975244297,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
582,Shape_Leng,97712.29712625335,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
585,Shape_Leng,641870.1609280906,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
592,Shape_Leng,140435.22040942634,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
601,Shape_Leng,218871.18223153337,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
623,Shape_Leng,319774.4074167104,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
639,Shape_Leng,119108.26636750966,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
653,Shape_Leng,770708.8639042085,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
654,Shape_Leng,104996.1466335615,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
656,Shape_Leng,275265.65037520585,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
669,Shape_Leng,117271.13034468716,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
678,Shape_Leng,112612.8525357857,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
679,Shape_Leng,105002.4294893282,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
681,Shape_Leng,148126.58189160703,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
682,Shape_Leng,178635.35051938417,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
698,Shape_Leng,111506.52697183932,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
704,Shape_Leng,202520.32969263455,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
728,Shape_Leng,241741.213726282,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
738,Shape_Leng,99259.36798630332,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
763,Shape_Leng,287335.5920365856,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
767,Shape_Leng,449895.7533699126,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
775,Shape_Leng,1017173.782289898,4620.498111871473,39580.98308865352,34960.48497678205,-47820.2293533016,92021.71055382659,High
2,Shape_Area,13150788697.079187,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
9,Shape_Area,821991690.2816923,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
12,Shape_Area,156898876.4960795,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
15,Shape_Area,1042266327.5535276,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
19,Shape_Area,199749490.2711741,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
28,Shape_Area,6329991947.136539,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
30,Shape_Area,604225947.3194366,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
36,Shape_Area,2622709438.120604,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
50,Shape_Area,322843994.8697872,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
70,Shape_Area,187738505.1580172,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
78,Shape_Area,165395357.56323403,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
88,Shape_Area,4038737670.874469,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
96,Shape_Area,436963305.1836349,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
107,Shape_Area,178100656.81285986,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
108,Shape_Area,150285320.4578837,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
109,Shape_Area,4841127730.369225,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
110,Shape_Area,4607056567.590049,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
111,Shape_Area,967745616.7237558,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
122,Shape_Area,205894578.7410526,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
130,Shape_Area,368623145.6266883,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
139,Shape_Area,237197209.4604807,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
154,Shape_Area,101057345.27153637,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
156,Shape_Area,425111055.31482565,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
158,Shape_Area,467471228.3129016,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
162,Shape_Area,4545646506.381414,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
163,Shape_Area,390519129.0892853,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
185,Shape_Area,261868638.15443397,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
188,Shape_Area,3790541154.9568286,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
189,Shape_Area,1217315386.2243383,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
191,Shape_Area,77872711.70502347,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
195,Shape_Area,414091330.91346014,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
201,Shape_Area,493808725.2062916,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
216,Shape_Area,606394836.0951174,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
223,Shape_Area,97521241.13504362,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
230,Shape_Area,240999560.82922208,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
231,Shape_Area,120803594.20944248,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
236,Shape_Area,88042010.17870028,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
244,Shape_Area,392674587.3414252,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
247,Shape_Area,91222066.36436632,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
248,Shape_Area,914283419.840847,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
250,Shape_Area,2663060112.1868453,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
262,Shape_Area,171922265.78185856,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
269,Shape_Area,488607985.1595156,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
278,Shape_Area,245806092.51079,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
303,Shape_Area,129913014.07515489,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
312,Shape_Area,225283439.9766187,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
322,Shape_Area,3236464627.273709,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
327,Shape_Area,2818078803.871609,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
337,Shape_Area,190701058.67386296,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
343,Shape_Area,180512631.5030616,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
344,Shape_Area,1172455228.4922156,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
350,Shape_Area,408193494.482238,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
351,Shape_Area,101921288.20895952,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
368,Shape_Area,155136449.8427679,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
382,Shape_Area,732527129.7247443,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
386,Shape_Area,225831464.33542663,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
388,Shape_Area,1093451944.0659287,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
398,Shape_Area,489661859.0921019,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
403,Shape_Area,152088474.5758541,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
411,Shape_Area,2464772939.13827,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
426,Shape_Area,155936860.77488205,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
427,Shape_Area,337741925.4638542,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
430,Shape_Area,233807524.0169987,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
439,Shape_Area,594654609.7944276,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
441,Shape_Area,584514953.0837197,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
442,Shape_Area,396115087.50197136,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
443,Shape_Area,766339119.099523,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
445,Shape_Area,149331098.65998623,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
456,Shape_Area,1001382159.2794042,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
457,Shape_Area,686176867.3535155,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
459,Shape_Area,5551862346.53707,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
461,Shape_Area,855405629.1556869,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
469,Shape_Area,853198423.3008833,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
472,Shape_Area,123719286.63675831,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
485,Shape_Area,130335343.45961437,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
486,Shape_Area,262575893.18568936,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
489,Shape_Area,103818543.01818058,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
495,Shape_Area,1858031037.2168963,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
497,Shape_Area,708471005.5379432,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
498,Shape_Area,399621817.7235208,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
499,Shape_Area,324133719.795726,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
501,Shape_Area,142943258.0501414,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
502,Shape_Area,353714089.21018654,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
527,Shape_Area,123884195.60713115,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
528,Shape_Area,1516772154.6629577,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
535,Shape_Area,303623142.256082,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
538,Shape_Area,150583941.16232938,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
545,Shape_Area,196083596.6880615,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
549,Shape_Area,86092878.47866337,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
553,Shape_Area,228766130.67582232,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
554,Shape_Area,451782992.2417696,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
561,Shape_Area,460264988.1633981,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
565,Shape_Area,125216565.39359131,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
579,Shape_Area,114664246.89596656,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
582,Shape_Area,119133023.48961852,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
584,Shape_Area,311440563.75751376,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
585,Shape_Area,1332109717.7679174,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
590,Shape_Area,100931483.62347376,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
592,Shape_Area,550940441.7696514,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
601,Shape_Area,445727233.2517712,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
603,Shape_Area,236892178.6773023,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
623,Shape_Area,3953111553.10169,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
636,Shape_Area,85719457.59705064,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
640,Shape_Area,282987615.420265,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
650,Shape_Area,114012756.167097,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
653,Shape_Area,14438114406.31512,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
656,Shape_Area,408750411.5169714,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
669,Shape_Area,213988762.4967301,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
679,Shape_Area,293258067.6872545,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
681,Shape_Area,562245432.4321729,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
682,Shape_Area,963391385.5107744,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
683,Shape_Area,86924623.667347,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
698,Shape_Area,207728521.5343604,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
704,Shape_Area,1577181300.6087973,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
715,Shape_Area,168625923.34811637,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
726,Shape_Area,207769875.87234324,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
727,Shape_Area,94391851.77254535,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
728,Shape_Area,939425104.540466,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
737,Shape_Area,286843726.56848806,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
738,Shape_Area,348780288.85257626,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
757,Shape_Area,136276389.26022142,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
761,Shape_Area,137921723.4817407,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
763,Shape_Area,2069974327.189576,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
767,Shape_Area,6011062623.005178,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
773,Shape_Area,110830596.52775274,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
775,Shape_Area,18511550559.617744,734091.7018060345,31476742.770608507,30742651.068802472,-45379884.901397675,77590719.37381221,High
